peakChr,peakStart,peakEnd,peakLength,peakStrand,name,score,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS
chr5,132361936,132362187,252,*,NA,0,Promoter (<=1kb),5,132332678,132362240,29563,2,54819,uc003kyg.3,53
chr5,132948133,132948456,324,*,NA,0,Promoter (<=1kb),5,132532152,132948223,416072,2,23105,uc003kyn.1,0
chr5,132948133,132948456,324,*,NA,0,Promoter (<=1kb),5,132532152,132948223,416072,2,23105,uc003kyn.1,0
chr5,132948133,132948456,324,*,NA,0,Promoter (<=1kb),5,132532152,132948223,416072,2,23105,uc003kyn.1,0
chr5,133340534,133340787,254,*,NA,0,Promoter (<=1kb),5,133307566,133340657,33092,2,7416,uc003kyp.2,0
chr5,133340534,133340787,254,*,NA,0,Promoter (<=1kb),5,133307566,133340657,33092,2,7416,uc003kyp.2,0
chr5,133512515,133512557,43,*,NA,0,Promoter (<=1kb),5,133492082,133512724,20643,2,6500,uc003kzc.4,167
chr5,133512515,133512557,43,*,NA,0,Promoter (<=1kb),5,133492082,133512724,20643,2,6500,uc003kzc.4,167
chr5,133512768,133512838,71,*,NA,0,Promoter (<=1kb),5,133492082,133512724,20643,2,6500,uc003kzd.4,-44
chr5,133512768,133512838,71,*,NA,0,Promoter (<=1kb),5,133492082,133512724,20643,2,6500,uc003kzd.4,-44
chr5,133512768,133512838,71,*,NA,0,Promoter (<=1kb),5,133492082,133512724,20643,2,6500,uc003kzd.4,-44
chr5,133562147,133562355,209,*,NA,0,Promoter (<=1kb),5,133532148,133561950,29803,2,5515,uc003kze.3,-197
chr5,133562147,133562355,209,*,NA,0,Promoter (<=1kb),5,133532148,133561950,29803,2,5515,uc003kze.3,-197
chr5,133860388,133860472,85,*,NA,0,Promoter (<=1kb),5,133860066,133915164,55099,1,23338,uc011cxt.1,322
chr5,133861715,133861805,91,*,NA,0,Promoter (<=1kb),5,133861798,133918918,57121,1,23338,uc003kzo.1,0
chr5,133968393,133968458,66,*,NA,0,Promoter (<=1kb),5,133936839,133968533,31695,2,51128,uc003kzq.3,75
chr5,133968393,133968458,66,*,NA,0,Promoter (<=1kb),5,133936839,133968533,31695,2,51128,uc003kzq.3,75
chr5,133968651,133968716,66,*,NA,0,Promoter (<=1kb),5,133936839,133968533,31695,2,51128,uc003kzr.3,-118
chr5,134074862,134074946,85,*,NA,0,Promoter (<=1kb),5,134074170,134087850,13681,1,819,uc003kzu.3,692
chr5,134094519,134094774,256,*,NA,0,Promoter (<=1kb),5,134094461,134166812,72352,1,9879,uc003kzw.3,58
chr5,134094519,134094774,256,*,NA,0,Promoter (<=1kb),5,134094461,134166812,72352,1,9879,uc003kzw.3,58
chr5,134181698,134181905,208,*,NA,0,Promoter (<=1kb),5,134181658,134195425,13768,1,134553,uc003kzz.3,40
chr5,134241137,134241388,252,*,NA,0,Promoter (<=1kb),5,134240810,134298336,57527,1,84105,uc010jdz.3,327
chr5,134369230,134369553,324,*,NA,0,Promoter (<=1kb),5,134368970,134680370,311401,1,100996485,uc003laj.2,260
chr5,134734106,134734150,45,*,NA,0,Promoter (<=1kb),5,134670071,134734928,64858,2,9555,uc003lam.1,778
chr5,134734782,134735105,324,*,NA,0,Promoter (<=1kb),5,134670071,134734928,64858,2,9555,uc003lam.1,0
chr5,134734782,134735105,324,*,NA,0,Promoter (<=1kb),5,134670071,134734928,64858,2,9555,uc003lam.1,0
chr5,134734782,134735105,324,*,NA,0,Promoter (<=1kb),5,134670071,134734928,64858,2,9555,uc003lam.1,0
chr5,134871868,134871994,127,*,NA,0,Promoter (<=1kb),5,134869972,134871639,1668,2,4762,uc003lax.3,-229
chr5,135266010,135266333,324,*,NA,0,Promoter (<=1kb),5,135266006,135287280,21275,1,26223,uc003lbc.3,4
chr5,135468585,135468827,243,*,NA,0,Promoter (<=1kb),5,135468536,135518422,49887,1,4090,uc003lbl.1,49
chr5,136834730,136834988,259,*,NA,0,Promoter (<=1kb),5,136310987,136835018,524032,2,6695,uc003lbp.3,30
chr5,137225204,137225344,141,*,NA,0,Promoter (<=1kb),5,137225125,137278434,53310,1,27039,uc003lby.3,79
chr5,137225204,137225344,141,*,NA,0,Promoter (<=1kb),5,137225125,137278434,53310,1,27039,uc003lby.3,79
chr5,137225204,137225344,141,*,NA,0,Promoter (<=1kb),5,137225125,137278434,53310,1,27039,uc003lby.3,79
chr5,137225204,137225344,141,*,NA,0,Promoter (<=1kb),5,137225125,137278434,53310,1,27039,uc003lby.3,79
chr5,137225204,137225344,141,*,NA,0,Promoter (<=1kb),5,137225125,137278434,53310,1,27039,uc003lby.3,79
chr5,137225204,137225344,141,*,NA,0,Promoter (<=1kb),5,137225125,137278434,53310,1,27039,uc003lby.3,79
chr5,137368212,137368315,104,*,NA,0,Promoter (<=1kb),5,137273642,137368802,95161,2,51306,uc003lbz.2,487
chr5,137368486,137368738,253,*,NA,0,Promoter (<=1kb),5,137273642,137368802,95161,2,51306,uc003lbz.2,64
chr5,137368486,137368738,253,*,NA,0,Promoter (<=1kb),5,137273642,137368802,95161,2,51306,uc003lbz.2,64
chr5,137667134,137667411,278,*,NA,0,Promoter (<=1kb),5,137620959,137667516,46558,2,995,uc003lcp.1,105
chr5,137673266,137673301,36,*,NA,0,Promoter (<=1kb),5,137673224,137685418,12195,1,51307,uc003lcv.3,42
chr5,137674028,137674252,225,*,NA,0,Promoter (<=1kb),5,137620959,137674044,53086,2,995,uc003lcs.1,0
chr5,137674028,137674252,225,*,NA,0,Promoter (<=1kb),5,137620959,137674044,53086,2,995,uc003lcs.1,0
chr5,137688364,137688405,42,*,NA,0,Promoter (<=1kb),5,137688285,137772716,84432,1,51780,uc003lcy.1,79
chr5,137688364,137688405,42,*,NA,0,Promoter (<=1kb),5,137688285,137772716,84432,1,51780,uc003lcy.1,79
chr5,137688364,137688405,42,*,NA,0,Promoter (<=1kb),5,137688285,137772716,84432,1,51780,uc003lcy.1,79
chr5,137774710,137774896,187,*,NA,0,Promoter (<=1kb),5,137774690,137782658,7969,1,51308,uc031slg.1,20
chr5,137800032,137800224,193,*,NA,0,Promoter (<=1kb),5,137801181,137805004,3824,1,1958,uc003ldb.1,-957
chr5,137800032,137800224,193,*,NA,0,Promoter (<=1kb),5,137801181,137805004,3824,1,1958,uc003ldb.1,-957
chr5,137878593,137878876,284,*,NA,0,Promoter (<=1kb),5,137841782,137878989,37208,2,2107,uc003ldc.5,113
chr5,138629441,138629641,201,*,NA,0,Promoter (<=1kb),5,138629439,138667366,37928,1,9782,uc011czb.2,2
chr5,138774912,138775077,166,*,NA,0,Promoter (<=1kb),5,138745892,138775214,29323,2,202052,uc003len.3,137
chr5,138774912,138775077,166,*,NA,0,Promoter (<=1kb),5,138745892,138775214,29323,2,202052,uc003len.3,137
chr5,139028011,139028334,324,*,NA,0,Promoter (<=1kb),5,139028301,139062680,34380,1,51523,uc010jfg.1,0
chr5,139028011,139028334,324,*,NA,0,Promoter (<=1kb),5,139028301,139062680,34380,1,51523,uc010jfg.1,0
chr5,139493925,139494248,324,*,NA,0,Promoter (<=1kb),5,139493708,139499001,5294,1,5813,uc003lfa.3,217
chr5,139493925,139494248,324,*,NA,0,Promoter (<=1kb),5,139493708,139499001,5294,1,5813,uc003lfa.3,217
chr5,139555640,139555669,30,*,NA,0,Promoter (<=1kb),5,139554653,139663119,108467,1,84418,uc010jfi.3,987
chr5,139780249,139780559,311,*,NA,0,Promoter (<=1kb),5,139781399,139929163,147765,1,404734,uc003lfs.2,-840
chr5,139781443,139781664,222,*,NA,0,Promoter (<=1kb),5,139781399,139919441,138043,1,54882,uc003lfr.3,44
chr5,139781443,139781664,222,*,NA,0,Promoter (<=1kb),5,139781399,139919441,138043,1,54882,uc003lfr.3,44
chr5,139937165,139937337,173,*,NA,0,Promoter (<=1kb),5,139929652,139937041,7390,2,10011,uc021yef.1,-124
chr5,139944052,139944231,180,*,NA,0,Promoter (<=1kb),5,139937853,139944189,6337,2,10307,uc003lgd.1,0
chr5,139944052,139944231,180,*,NA,0,Promoter (<=1kb),5,139937853,139944189,6337,2,10307,uc003lgd.1,0
chr5,140026871,140027162,292,*,NA,0,Promoter (<=1kb),5,140024948,140027370,2423,2,4695,uc003lgp.3,208
chr5,140070780,140070925,146,*,NA,0,Promoter (<=1kb),5,140071018,140075931,4914,1,23438,uc010jfv.1,-93
chr5,140070780,140070925,146,*,NA,0,Promoter (<=1kb),5,140071018,140075931,4914,1,23438,uc010jfv.1,-93
chr5,140070780,140070925,146,*,NA,0,Promoter (<=1kb),5,140071018,140075931,4914,1,23438,uc010jfv.1,-93
chr5,140071143,140071324,182,*,NA,0,Promoter (<=1kb),5,140053490,140071312,17823,2,3035,uc003lgv.4,0
chr5,140998277,140998555,279,*,NA,0,Promoter (<=1kb),5,140894588,140998622,104035,2,1729,uc003llb.4,67
chr5,141016250,141016364,115,*,NA,0,Promoter (<=1kb),5,141000443,141016423,15981,2,8841,uc003llf.2,59
chr5,141016250,141016364,115,*,NA,0,Promoter (<=1kb),5,141000443,141016423,15981,2,8841,uc003llf.2,59
chr5,141016250,141016364,115,*,NA,0,Promoter (<=1kb),5,141000443,141016423,15981,2,8841,uc003llf.2,59
chr5,141016832,141017155,324,*,NA,0,Promoter (<=1kb),5,141016517,141020631,4115,1,285613,uc003lli.3,315
chr5,141258589,141258821,233,*,NA,0,Promoter (<=1kb),5,141242217,141257944,15728,2,5097,uc003llq.3,-645
chr5,141348721,141348986,266,*,NA,0,Promoter (<=1kb),5,141348712,141369856,21145,1,9604,uc003lmd.3,9
chr5,141348721,141348986,266,*,NA,0,Promoter (<=1kb),5,141348712,141369856,21145,1,9604,uc003lmd.3,9
chr5,141392447,141392546,100,*,NA,0,Promoter (<=1kb),5,141380234,141392538,12305,2,10007,uc003lmg.4,0
chr5,141488376,141488529,154,*,NA,0,Promoter (<=1kb),5,141488324,141534008,45685,1,80762,uc003lmi.4,52
chr5,141488376,141488529,154,*,NA,0,Promoter (<=1kb),5,141488324,141534008,45685,1,80762,uc003lmi.4,52
chr5,142150024,142150305,282,*,NA,0,Promoter (<=1kb),5,142150292,142608572,458281,1,23092,uc003lmt.3,0
chr5,142150024,142150305,282,*,NA,0,Promoter (<=1kb),5,142150292,142608572,458281,1,23092,uc003lmt.3,0
chr5,142783703,142784026,324,*,NA,0,Promoter (<=1kb),5,142657496,142784045,126550,2,2908,uc003lnb.3,19
chr5,145214909,145215232,324,*,NA,0,Promoter (<=1kb),5,145174638,145214899,40262,2,153768,uc003lnr.1,-10
chr5,145826944,145827186,243,*,NA,0,Promoter (<=1kb),5,145826873,145891069,64197,1,10915,uc003loc.3,71
chr5,148206195,148206445,251,*,NA,0,Promoter (<=1kb),5,148206156,148208197,2042,1,154,uc003lpr.2,39
chr5,148521097,148521248,152,*,NA,0,Promoter (<=1kb),5,148521177,148639999,118823,1,22885,uc003lpz.1,0
chr5,148521097,148521248,152,*,NA,0,Promoter (<=1kb),5,148521177,148639999,118823,1,22885,uc003lpz.1,0
chr5,148521097,148521248,152,*,NA,0,Promoter (<=1kb),5,148521177,148639999,118823,1,22885,uc003lpz.1,0
chr5,148651147,148651470,324,*,NA,0,Promoter (<=1kb),5,148651401,148691938,40538,1,134265,uc003lqg.4,0
chr5,148651147,148651470,324,*,NA,0,Promoter (<=1kb),5,148651401,148691938,40538,1,134265,uc003lqg.4,0
chr5,148737630,148737817,188,*,NA,0,Promoter (<=1kb),5,148737634,148749221,11588,1,78991,uc003lql.2,0
chr5,148930614,148930901,288,*,NA,0,Promoter (<=1kb),5,148875457,148931115,55659,2,1452,uc003lqw.2,214
chr5,148930614,148930901,288,*,NA,0,Promoter (<=1kb),5,148875457,148931115,55659,2,1452,uc003lqw.2,214
chr5,148931261,148931400,140,*,NA,0,Promoter (<=1kb),5,148875457,148931115,55659,2,1452,uc010jha.2,-146
chr5,148960987,148961241,255,*,NA,0,Promoter (<=1kb),5,148961135,149014527,53393,1,389337,uc003lra.1,0
chr5,148960987,148961241,255,*,NA,0,Promoter (<=1kb),5,148961135,149014527,53393,1,389337,uc003lra.1,0
chr5,149109585,149109782,198,*,NA,0,Promoter (<=1kb),5,149109815,149227267,117453,1,133522,uc003lrb.2,-33
chr5,149109585,149109782,198,*,NA,0,Promoter (<=1kb),5,149109815,149227267,117453,1,133522,uc003lrb.2,-33
chr5,149109585,149109782,198,*,NA,0,Promoter (<=1kb),5,149109815,149227267,117453,1,133522,uc003lrb.2,-33
chr5,149110454,149110777,324,*,NA,0,Promoter (<=1kb),5,149109815,149234585,124771,1,133522,uc003lrd.3,639
chr5,149380377,149380398,22,*,NA,0,Promoter (<=1kb),5,149372686,149380171,7486,2,81789,uc003lri.3,-206
chr5,149737395,149737583,189,*,NA,0,Promoter (<=1kb),5,149737202,149779871,42670,1,6949,uc011dch.2,193
chr5,149829400,149829529,130,*,NA,0,Promoter (<=1kb),5,149823792,149829319,5528,2,6208,uc003lsj.3,-81
chr5,149829400,149829529,130,*,NA,0,Promoter (<=1kb),5,149823792,149829319,5528,2,6208,uc003lsj.3,-81
chr5,149829400,149829529,130,*,NA,0,Promoter (<=1kb),5,149823792,149829319,5528,2,6208,uc003lsj.3,-81
chr5,150080310,150080578,269,*,NA,0,Promoter (<=1kb),5,150070352,150080669,10318,2,55696,uc003lst.3,91
chr5,150080310,150080578,269,*,NA,0,Promoter (<=1kb),5,150070352,150080669,10318,2,55696,uc003lst.3,91
chr5,150460427,150460750,324,*,NA,0,Promoter (<=1kb),5,150409504,150460649,51146,2,10318,uc003ltg.4,0
chr5,150460427,150460750,324,*,NA,0,Promoter (<=1kb),5,150409504,150460649,51146,2,10318,uc003ltg.4,0
chr5,150536838,150537046,209,*,NA,0,Promoter (<=1kb),5,150480267,150537443,57177,2,309,uc003ltl.2,397
chr5,150827201,150827422,222,*,NA,0,Promoter (<=1kb),5,150827163,150871940,44778,1,206358,uc003luc.3,38
chr5,150827201,150827422,222,*,NA,0,Promoter (<=1kb),5,150827163,150871940,44778,1,206358,uc003luc.3,38
chr5,150827201,150827422,222,*,NA,0,Promoter (<=1kb),5,150827163,150871940,44778,1,206358,uc003luc.3,38
chr5,151151564,151151887,324,*,NA,0,Promoter (<=1kb),5,151151476,151184915,33440,1,10146,uc011dcu.2,88
chr5,153858605,153858680,76,*,NA,0,Promoter (<=1kb),5,153854532,153857824,3293,2,9421,uc003lvn.3,-781
chr5,154134344,154134539,196,*,NA,0,Promoter (<=1kb),5,154134889,154197167,62279,1,23367,uc021ygh.2,-350
chr5,154134344,154134539,196,*,NA,0,Promoter (<=1kb),5,154134889,154197167,62279,1,23367,uc021ygh.2,-350
chr5,154134344,154134539,196,*,NA,0,Promoter (<=1kb),5,154134889,154197167,62279,1,23367,uc021ygh.2,-350
chr5,154135387,154135710,324,*,NA,0,Promoter (<=1kb),5,154135135,154183305,48171,1,23367,uc021ygi.1,252
chr5,156569692,156569779,88,*,NA,0,Promoter (<=1kb),5,156565451,156569786,4336,2,9443,uc010jik.3,7
chr5,156569692,156569779,88,*,NA,0,Promoter (<=1kb),5,156565451,156569786,4336,2,9443,uc010jik.3,7
chr5,156693227,156693550,324,*,NA,0,Promoter (<=1kb),5,156693187,156822606,129420,1,26999,uc021ygn.1,40
chr5,156693227,156693550,324,*,NA,0,Promoter (<=1kb),5,156693187,156822606,129420,1,26999,uc021ygn.1,40
chr5,156886946,156887230,285,*,NA,0,Promoter (<=1kb),5,156887027,156901730,14704,1,348938,uc003lwx.4,0
chr5,156886946,156887230,285,*,NA,0,Promoter (<=1kb),5,156887027,156901730,14704,1,348938,uc003lwx.4,0
chr5,157002177,157002267,91,*,NA,0,Promoter (<=1kb),5,156908442,157002749,94308,2,8728,uc011ddr.1,482
chr5,157002177,157002267,91,*,NA,0,Promoter (<=1kb),5,156908442,157002749,94308,2,8728,uc011ddr.1,482
chr5,157002507,157002830,324,*,NA,0,Promoter (<=1kb),5,156908442,157002749,94308,2,8728,uc011ddr.1,0
chr5,157002909,157003071,163,*,NA,0,Promoter (<=1kb),5,156904312,157002831,98520,2,8728,uc003lwz.4,-78
chr5,157002909,157003071,163,*,NA,0,Promoter (<=1kb),5,156904312,157002831,98520,2,8728,uc003lwz.4,-78
chr5,157170778,157171026,249,*,NA,0,Promoter (<=1kb),5,157170755,157183746,12992,1,134353,uc003lxe.1,23
chr5,157170778,157171026,249,*,NA,0,Promoter (<=1kb),5,157170755,157183746,12992,1,134353,uc003lxe.1,23
chr5,157170778,157171026,249,*,NA,0,Promoter (<=1kb),5,157170755,157183746,12992,1,134353,uc003lxe.1,23
chr5,157170778,157171026,249,*,NA,0,Promoter (<=1kb),5,157170755,157183746,12992,1,134353,uc003lxe.1,23
chr5,158635065,158635224,160,*,NA,0,Promoter (<=1kb),5,158584417,158635140,50724,2,153830,uc011ddz.2,0
chr5,158635065,158635224,160,*,NA,0,Promoter (<=1kb),5,158584417,158635140,50724,2,153830,uc011ddz.2,0
chr5,158635065,158635224,160,*,NA,0,Promoter (<=1kb),5,158584417,158635140,50724,2,153830,uc011ddz.2,0
chr5,158635065,158635224,160,*,NA,0,Promoter (<=1kb),5,158584417,158635140,50724,2,153830,uc011ddz.2,0
chr5,158636400,158636723,324,*,NA,0,Promoter (<=1kb),5,158584417,158636563,52147,2,153830,uc003lxp.3,0
chr5,158636602,158636802,201,*,NA,0,Promoter (<=1kb),5,158584417,158636563,52147,2,153830,uc003lxp.3,-39
chr5,158636602,158636802,201,*,NA,0,Promoter (<=1kb),5,158584417,158636563,52147,2,153830,uc003lxp.3,-39
chr5,159545598,159545921,324,*,NA,0,Promoter (<=1kb),5,159502892,159546452,43561,2,114825,uc003lxv.4,531
chr5,159546128,159546379,252,*,NA,0,Promoter (<=1kb),5,159502892,159546452,43561,2,114825,uc003lxv.4,73
chr5,159626619,159626654,36,*,NA,0,Promoter (<=1kb),5,159626048,159665729,39682,1,2172,uc003lxz.1,571
chr5,159739377,159739605,229,*,NA,0,Promoter (<=1kb),5,159678671,159739573,60903,2,79616,uc003lyb.1,0
chr5,159739377,159739605,229,*,NA,0,Promoter (<=1kb),5,159678671,159739573,60903,2,79616,uc003lyb.1,0
chr5,162864747,162864908,162,*,NA,0,Promoter (<=1kb),5,162864577,162875205,10629,1,900,uc003lzc.3,170
chr5,162864747,162864908,162,*,NA,0,Promoter (<=1kb),5,162864577,162875205,10629,1,900,uc003lzc.3,170
chr5,162886752,162887075,324,*,NA,0,Promoter (<=1kb),5,162880586,162887143,6558,2,134492,uc003lze.3,68
chr5,162886752,162887075,324,*,NA,0,Promoter (<=1kb),5,162880586,162887143,6558,2,134492,uc003lze.3,68
chr5,162886752,162887075,324,*,NA,0,Promoter (<=1kb),5,162880586,162887143,6558,2,134492,uc003lze.3,68
chr5,167718936,167719259,324,*,NA,0,Promoter (<=1kb),5,167719065,167899308,180244,1,23286,uc003lzu.3,0
chr5,167718936,167719259,324,*,NA,0,Promoter (<=1kb),5,167719065,167899308,180244,1,23286,uc003lzu.3,0
chr5,167718936,167719259,324,*,NA,0,Promoter (<=1kb),5,167719065,167899308,180244,1,23286,uc003lzu.3,0
chr5,168006343,168006604,262,*,NA,0,Promoter (<=1kb),5,167982628,168006614,23987,2,79646,uc003lzz.2,10
chr5,168006343,168006604,262,*,NA,0,Promoter (<=1kb),5,167982628,168006614,23987,2,79646,uc003lzz.2,10
chr5,168006343,168006604,262,*,NA,0,Promoter (<=1kb),5,167982628,168006614,23987,2,79646,uc003lzz.2,10
chr5,168006343,168006604,262,*,NA,0,Promoter (<=1kb),5,167982628,168006614,23987,2,79646,uc003lzz.2,10
chr5,168727831,168728142,312,*,NA,0,Promoter (<=1kb),5,168088738,168728133,639396,2,6586,uc003mab.4,0
chr5,169010796,169011116,321,*,NA,0,Promoter (<=1kb),5,169010638,169031781,21144,1,54908,uc011deq.2,158
chr5,169010796,169011116,321,*,NA,0,Promoter (<=1kb),5,169010638,169031781,21144,1,54908,uc011deq.2,158
chr5,169010796,169011116,321,*,NA,0,Promoter (<=1kb),5,169010638,169031781,21144,1,54908,uc011deq.2,158
chr5,170288986,170289176,191,*,NA,0,Promoter (<=1kb),5,170288896,170727019,438124,1,64901,uc003mba.3,90
chr5,170288986,170289176,191,*,NA,0,Promoter (<=1kb),5,170288896,170727019,438124,1,64901,uc003mba.3,90
chr5,170814963,170815075,113,*,NA,0,Promoter (<=1kb),5,170814708,170837888,23181,1,4869,uc003mbj.3,255
chr5,170814963,170815075,113,*,NA,0,Promoter (<=1kb),5,170814708,170837888,23181,1,4869,uc003mbj.3,255
chr5,170846221,170846544,324,*,NA,0,Promoter (<=1kb),5,170846667,170884630,37964,1,8817,uc003mbk.3,-123
chr5,171615049,171615300,252,*,NA,0,Promoter (<=1kb),5,171469074,171615346,146273,2,6793,uc003mbo.1,46
chr5,171615049,171615300,252,*,NA,0,Promoter (<=1kb),5,171469074,171615346,146273,2,6793,uc003mbo.1,46
chr5,171615049,171615300,252,*,NA,0,Promoter (<=1kb),5,171469074,171615346,146273,2,6793,uc003mbo.1,46
chr5,171615049,171615300,252,*,NA,0,Promoter (<=1kb),5,171469074,171615346,146273,2,6793,uc003mbo.1,46
chr5,171615049,171615300,252,*,NA,0,Promoter (<=1kb),5,171469074,171615346,146273,2,6793,uc003mbo.1,46
chr5,171615678,171615829,152,*,NA,0,Promoter (<=1kb),5,171469074,171615346,146273,2,6793,uc003mbo.1,-332
chr5,171615678,171615829,152,*,NA,0,Promoter (<=1kb),5,171469074,171615346,146273,2,6793,uc003mbo.1,-332
chr5,171710239,171710269,31,*,NA,0,Promoter (<=1kb),5,171636650,171710795,74146,2,92181,uc003mbp.1,526
chr5,171710430,171710753,324,*,NA,0,Promoter (<=1kb),5,171636650,171710795,74146,2,92181,uc003mbp.1,42
chr5,171881262,171881523,262,*,NA,0,Promoter (<=1kb),5,171760503,171881527,121025,2,285590,uc003mbr.3,4
chr5,171881262,171881523,262,*,NA,0,Promoter (<=1kb),5,171760503,171881527,121025,2,285590,uc003mbr.3,4
chr5,172199089,172199412,324,*,NA,0,Promoter (<=1kb),5,172195093,172198203,3111,2,1843,uc003mbv.2,-886
chr5,172261314,172261497,184,*,NA,0,Promoter (<=1kb),5,172261223,172379688,118466,1,57222,uc003mbw.4,91
chr5,172385628,172385718,91,*,NA,0,Promoter (<=1kb),5,172381786,172385778,3993,2,100268168,uc011dfb.2,60
chr5,172386508,172386717,210,*,NA,0,Promoter (<=1kb),5,172386439,172396774,10336,1,51121,uc003mcc.3,69
chr5,172386508,172386717,210,*,NA,0,Promoter (<=1kb),5,172386439,172396774,10336,1,51121,uc003mcc.3,69
chr5,172386916,172387111,196,*,NA,0,Promoter (<=1kb),5,172386439,172396774,10336,1,51121,uc003mcc.3,477
chr5,172411324,172411390,67,*,NA,0,Promoter (<=1kb),5,172410763,172461900,51138,1,8992,uc003mcd.1,561
chr5,172571699,172571912,214,*,NA,0,Promoter (<=1kb),5,172571445,172591390,19946,1,662,uc003mcl.4,254
chr5,172571699,172571912,214,*,NA,0,Promoter (<=1kb),5,172571445,172591390,19946,1,662,uc003mcl.4,254
chr5,172571699,172571912,214,*,NA,0,Promoter (<=1kb),5,172571445,172591390,19946,1,662,uc003mcl.4,254
chr5,172661941,172662217,277,*,NA,0,Promoter (<=1kb),5,172659107,172662315,3209,2,1482,uc003mcm.2,98
chr5,172661941,172662217,277,*,NA,0,Promoter (<=1kb),5,172659107,172662315,3209,2,1482,uc003mcm.2,98
chr5,172661941,172662217,277,*,NA,0,Promoter (<=1kb),5,172659107,172662315,3209,2,1482,uc003mcm.2,98
chr5,172754572,172754895,324,*,NA,0,Promoter (<=1kb),5,172741726,172754724,12999,2,8614,uc003mcn.1,0
chr5,173043175,173043498,324,*,NA,0,Promoter (<=1kb),5,173034148,173043666,9519,2,91272,uc003mcq.2,168
chr5,173400438,173400696,259,*,NA,0,Promoter (<=1kb),5,173400785,173433143,32359,1,133491,uc003mcv.3,-89
chr5,173400438,173400696,259,*,NA,0,Promoter (<=1kb),5,173400785,173433143,32359,1,133491,uc003mcv.3,-89
chr5,173400438,173400696,259,*,NA,0,Promoter (<=1kb),5,173400785,173433143,32359,1,133491,uc003mcv.3,-89
chr5,174151660,174151798,139,*,NA,0,Promoter (<=1kb),5,174151575,174157902,6328,1,4488,uc003mcy.3,85
chr5,174151660,174151798,139,*,NA,0,Promoter (<=1kb),5,174151575,174157902,6328,1,4488,uc003mcy.3,85
chr5,174151687,174152010,324,*,NA,0,Promoter (<=1kb),5,174151575,174157902,6328,1,4488,uc003mcy.3,112
chr5,174151687,174152010,324,*,NA,0,Promoter (<=1kb),5,174151575,174157902,6328,1,4488,uc003mcy.3,112
chr5,174871730,174871803,74,*,NA,0,Promoter (<=1kb),5,174867675,174871163,3489,2,1812,uc003mcz.3,-567
chr5,174905547,174905859,313,*,NA,0,Promoter (<=1kb),5,174905593,174951106,45514,1,94081,uc003mdb.1,0
chr5,174905547,174905859,313,*,NA,0,Promoter (<=1kb),5,174905593,174951106,45514,1,94081,uc003mdb.1,0
chr5,174905547,174905859,313,*,NA,0,Promoter (<=1kb),5,174905593,174951106,45514,1,94081,uc003mdb.1,0
chr5,174905547,174905859,313,*,NA,0,Promoter (<=1kb),5,174905593,174951106,45514,1,94081,uc003mdb.1,0
chr5,175223919,175224242,324,*,NA,0,Promoter (<=1kb),5,175223610,175311023,87414,1,10814,uc003mde.1,309
chr5,175298847,175299087,241,*,NA,0,Promoter (<=1kb),5,175298501,175311023,12523,1,10814,uc003mdf.1,346
chr5,175298847,175299087,241,*,NA,0,Promoter (<=1kb),5,175298501,175311023,12523,1,10814,uc003mdf.1,346
chr5,175788241,175788564,324,*,NA,0,Promoter (<=1kb),5,175773066,175788809,15744,2,57179,uc003mdw.3,245
chr5,175788241,175788564,324,*,NA,0,Promoter (<=1kb),5,175773066,175788809,15744,2,57179,uc003mdw.3,245
chr5,175792409,175792732,324,*,NA,0,Promoter (<=1kb),5,175792502,175796963,4462,1,285598,uc003meb.3,0
chr5,175792409,175792732,324,*,NA,0,Promoter (<=1kb),5,175792502,175796963,4462,1,285598,uc003meb.3,0
chr5,175843732,175843746,15,*,NA,0,Promoter (<=1kb),5,175819456,175843570,24115,2,1212,uc011dfn.3,-162
chr5,175843732,175843746,15,*,NA,0,Promoter (<=1kb),5,175819456,175843570,24115,2,1212,uc011dfn.3,-162
chr5,175843732,175843746,15,*,NA,0,Promoter (<=1kb),5,175819456,175843570,24115,2,1212,uc011dfn.3,-162
chr5,175875457,175875714,258,*,NA,0,Promoter (<=1kb),5,175875356,175937075,61720,1,23197,uc003mej.4,101
chr5,175963525,175963577,53,*,NA,0,Promoter (<=1kb),5,175953700,175964421,10722,2,22838,uc003mek.1,844
chr5,175963525,175963577,53,*,NA,0,Promoter (<=1kb),5,175953700,175964421,10722,2,22838,uc003mek.1,844
chr5,175969775,175970098,324,*,NA,0,Promoter (<=1kb),5,175969512,176022769,53258,1,54825,uc021yie.1,263
chr5,175969775,175970098,324,*,NA,0,Promoter (<=1kb),5,175969512,176022769,53258,1,54825,uc021yie.1,263
chr5,175969775,175970098,324,*,NA,0,Promoter (<=1kb),5,175969512,176022769,53258,1,54825,uc021yie.1,263
chr5,175969775,175970098,324,*,NA,0,Promoter (<=1kb),5,175969512,176022769,53258,1,54825,uc021yie.1,263
chr5,176057130,176057453,324,*,NA,0,Promoter (<=1kb),5,176048215,176057049,8835,2,6620,uc010jke.1,-81
chr5,176073969,176074132,164,*,NA,0,Promoter (<=1kb),5,176074388,176086055,11668,1,26262,uc003mes.3,-256
chr5,176073969,176074132,164,*,NA,0,Promoter (<=1kb),5,176074388,176086055,11668,1,26262,uc003mes.3,-256
